season,game_id,game_date,home_team_abbrev,away_team_abbrev,home_pregame_streak_signed,away_pregame_streak_signed,home_pregame_last10_points_pct,away_pregame_last10_points_pct,home_pregame_last10_goal_diff_pg,away_pregame_last10_goal_diff_pg,home_pregame_season_points_pct,away_pregame_season_points_pct,home_pregame_season_goal_diff_pg,away_pregame_season_goal_diff_pg,home_pregame_home_points_pct,away_pregame_road_points_pct,home_pregame_rest_days,away_pregame_rest_days,home_back_to_back,away_back_to_back,home_three_in_four,away_three_in_four,home_four_in_six,away_four_in_six,home_pregame_travel_miles,away_pregame_travel_miles,delta_travel_miles_home_minus_away,home_timezone_shift_hours,away_timezone_shift_hours,delta_timezone_shift_hours_home_minus_away,home_pregame_home_stand_len,away_pregame_home_stand_len,home_pregame_road_trip_len,away_pregame_road_trip_len,delta_home_stand_len_home_minus_away,delta_road_trip_len_home_minus_away,rest_days_delta_home_minus_away,home_location_edge_points_pct,home_prior_prev_season_points_pct,away_prior_prev_season_points_pct,home_prior_prev_season_goal_diff_pg,away_prior_prev_season_goal_diff_pg,home_prior_prev_season_games,away_prior_prev_season_games,delta_pregame_last10_points_pct_home_minus_away,delta_pregame_last10_goal_diff_pg_home_minus_away,delta_pregame_season_points_pct_home_minus_away,delta_pregame_season_goal_diff_pg_home_minus_away,home_win,winner_abbrev,home_pregame_roster_quality_idx,away_pregame_roster_quality_idx,home_pregame_top6_points_pg,away_pregame_top6_points_pg,home_pregame_top4_avg_toi,away_pregame_top4_avg_toi,home_pregame_goalie_save_pct,away_pregame_goalie_save_pct,home_pregame_skater_points_pg_last5,away_pregame_skater_points_pg_last5,home_pregame_skater_points_pg_last3,away_pregame_skater_points_pg_last3,home_pregame_skater_points_pg_last10,away_pregame_skater_points_pg_last10,home_pregame_skater_two_way_idx_last5,away_pregame_skater_two_way_idx_last5,home_pregame_skater_two_way_idx_last3,away_pregame_skater_two_way_idx_last3,home_pregame_skater_two_way_idx_last10,away_pregame_skater_two_way_idx_last10,home_pregame_skater_points_pg_ewm,away_pregame_skater_points_pg_ewm,home_pregame_skater_two_way_idx_ewm,away_pregame_skater_two_way_idx_ewm,home_pregame_goalie_save_pct_last10,away_pregame_goalie_save_pct_last10,home_pregame_goalie_save_pct_ewm,away_pregame_goalie_save_pct_ewm,home_pregame_goalie_save_pct_last3,away_pregame_goalie_save_pct_last3,home_pregame_goalie_shots_against_pg_last5,away_pregame_goalie_shots_against_pg_last5,home_pregame_goalie_shots_against_pg_trend,away_pregame_goalie_shots_against_pg_trend,home_pregame_goalie_recent_starts_last5,away_pregame_goalie_recent_starts_last5,home_pregame_goalie_days_since_last_start,away_pregame_goalie_days_since_last_start,home_pregame_recent_form_adj_last5,away_pregame_recent_form_adj_last5,home_pregame_recent_form_adj_last10,away_pregame_recent_form_adj_last10,home_pregame_recent_form_volatility_last5,away_pregame_recent_form_volatility_last5,home_pregame_recent_form_volatility_last10,away_pregame_recent_form_volatility_last10,home_pregame_lineup_continuity_pct,away_pregame_lineup_continuity_pct,home_pregame_lineup_continuity_ewm,away_pregame_lineup_continuity_ewm,home_pregame_lineup_stability_last5,away_pregame_lineup_stability_last5,home_pregame_roster_turnover_count,away_pregame_roster_turnover_count,home_pregame_core_retention_pct,away_pregame_core_retention_pct,home_pregame_key_contributor_continuity_pct,away_pregame_key_contributor_continuity_pct,home_pregame_key_contributor_change_rate_last5,away_pregame_key_contributor_change_rate_last5,home_pregame_lineup_change_rate_last5,away_pregame_lineup_change_rate_last5,home_pregame_roster_games_covered,away_pregame_roster_games_covered,home_pregame_roster_data_coverage_pct,away_pregame_roster_data_coverage_pct,home_pregame_injury_count,away_pregame_injury_count,home_pregame_top9_points_pg,away_pregame_top9_points_pg,home_pregame_depth_points_share_last5,away_pregame_depth_points_share_last5,home_pregame_special_teams_contributor_share_last5,away_pregame_special_teams_contributor_share_last5,home_pregame_confirmed_starters_count,away_pregame_confirmed_starters_count,home_pregame_goalie_starter_certainty,away_pregame_goalie_starter_certainty,home_pregame_goalie_starter_quality_gap_last5,away_pregame_goalie_starter_quality_gap_last5,home_pregame_goalie_starter_quality_gap_last10,away_pregame_goalie_starter_quality_gap_last10,delta_pregame_roster_quality_idx_home_minus_away,delta_pregame_goalie_save_pct_home_minus_away,delta_pregame_skater_points_pg_last5_home_minus_away,delta_pregame_skater_two_way_idx_last5_home_minus_away,delta_pregame_recent_form_adj_last5_home_minus_away,delta_pregame_recent_form_volatility_last5_home_minus_away,delta_pregame_lineup_continuity_pct_home_minus_away,delta_pregame_roster_turnover_count_home_minus_away,delta_pregame_injury_count_home_minus_away,delta_pregame_goalie_shots_against_pg_trend_home_minus_away,delta_pregame_goalie_recent_starts_last5_home_minus_away,delta_pregame_goalie_days_since_last_start_home_minus_away,delta_pregame_top9_points_pg_home_minus_away,delta_pregame_depth_points_share_last5_home_minus_away,delta_pregame_special_teams_contributor_share_last5_home_minus_away,delta_pregame_key_contributor_continuity_pct_home_minus_away,delta_pregame_lineup_change_rate_last5_home_minus_away,delta_pregame_goalie_starter_certainty_home_minus_away,delta_pregame_goalie_starter_quality_gap_last5_home_minus_away,delta_pregame_goalie_starter_quality_gap_last10_home_minus_away,home_roster_source_tag,away_roster_source_tag,home_roster_source_stats_through_date,away_roster_source_stats_through_date
20212022,2021020449,2021-12-14,VAN,CBJ,4,1,0.6,0.4,0.3,-0.6,0.41379310344827586,0.5384615384615384,-0.4482758620689655,0.0,0.4666666666666667,0.38461538461538464,1,2,0,0,0,0,0,0,0.0,119.50496148228498,-119.50496148228498,0.0,0.0,0.0,6,0,0,2,6,-2,-1,0.08205128205128204,,,,,0,0,0.19999999999999996,0.8999999999999999,-0.12466843501326258,-0.4482758620689655,1,VAN,9.646317601899051,4.7466314456115235,0.6666666666666666,0.8333333333333334,22.9975,23.8175,0.9075847275847275,0.8437782805429863,0.35294117647058826,0.5,0.3333333333333333,0.537037037037037,0.35294117647058826,0.4388888888888889,0.3847058823529412,0.506,0.3792156862745098,0.567037037037037,0.35294117647058826,0.41888888888888887,0.3743996019069393,0.5568618233408205,0.4245162186779895,0.5908180170160352,0.9063206063206063,0.8835354483601898,0.90829741234985,0.8834290879513516,0.9031174031174031,0.8899572649572649,29.2,26.2,1.6666666666666643,-0.5666666666666664,4.0,5.0,16.0,3.0,4.475388187029866,2.3098415208377254,3.2989041786168607,1.5075738094133755,5.584515980393733,2.6616779152019117,7.480346538334864,17.526507348965037,0.7894736842105263,1.0,0.946546052631579,0.9540090460526316,0.9473684210526315,0.9373684210526315,8,0,0.7857142857142857,0.7142857142857143,0.8333333333333334,0.3333333333333333,0.07999999999999999,0.25,0.10526315789473684,0.1257894736842105,18,19,0.9473684210526315,1.0,3,4,0.5777777777777778,0.7777777777777778,0.3333333333333333,0.4444444444444444,0.16666666666666666,0.05555555555555555,19,19,1.0,1.0,,,,,4.899686156287528,0.06380644704174121,-0.14705882352941174,-0.12129411764705883,2.1655466661921405,2.9228380651918213,-0.21052631578947367,8.0,-1.0,2.2333333333333307,-1.0,13.0,-0.19999999999999996,-0.1111111111111111,0.1111111111111111,0.5,-0.02052631578947367,0.0,,,historical_game_rosters+historical_player_game_stats,historical_game_rosters+historical_player_game_stats,2021-12-12,2021-12-11
20212022,2021020450,2021-12-14,SJS,SEA,1,-3,0.6,0.5,0.3,-0.2,0.5357142857142857,0.3333333333333333,-0.07142857142857142,-0.7777777777777778,0.5384615384615384,0.25,2,2,0,0,0,0,0,0,0.0,711.3008063914357,-711.3008063914357,0.0,0.0,0.0,4,0,0,1,4,-1,0,0.28846153846153844,,,,,0,0,0.09999999999999998,0.5,0.20238095238095238,0.7063492063492064,0,SEA,1.3604524146013919,-70.36687283953682,0.9666666666666667,0.6333333333333333,22.760833333333334,21.84166666666667,0.9147725297015358,0.847002926031059,0.4222222222222222,0.37777777777777777,0.48148148148148145,0.25925925925925924,0.4277777777777778,0.3944444444444445,0.38822222222222225,0.30377777777777776,0.4514814814814815,0.12925925925925927,0.4317777777777778,0.35444444444444445,0.40943718705208343,0.3885408007696398,0.3912406713335678,0.29073879482971793,0.924767635493008,0.847002926031059,0.9404441697800979,0.8667027374355538,0.9708683473389356,0.8505949388302328,28.8,22.6,2.3666666666666636,5.066666666666666,5.0,4.0,3.0,15.0,2.0389763168014956,-4.223918768429639,2.8940686893427063,-0.4044173674080982,10.99396760914381,71.80497063985298,9.690424022815142,54.141379839606245,0.9473684210526315,0.8947368421052632,0.9083162006578946,0.8614103618421053,0.9052631578947368,0.8652631578947367,2,4,0.7142857142857143,0.7142857142857143,0.8333333333333334,0.5,0.12,0.30999999999999994,0.1894736842105263,0.26999999999999996,19,19,1.0,1.0,4,4,0.7777777777777778,0.5555555555555556,0.23684210526315788,0.4411764705882353,0.1111111111111111,0.16666666666666666,19,19,1.0,1.0,,,,,71.72732525413822,0.0677696036704768,0.04444444444444445,0.08444444444444449,6.2628950852311345,-60.81100303070917,0.05263157894736836,-2.0,0.0,-2.700000000000003,1.0,-12.0,0.2222222222222222,-0.2043343653250774,-0.05555555555555555,0.33333333333333337,-0.08052631578947367,0.0,,,historical_game_rosters+historical_player_game_stats,historical_game_rosters+historical_player_game_stats,2021-12-11,2021-12-11
20212022,2021020451,2021-12-15,CHI,WSH,-1,1,0.5,0.6,-0.5,0.3,0.37037037037037035,0.6071428571428571,-0.8888888888888888,0.9285714285714286,0.4166666666666667,0.6153846153846154,3,3,0,0,0,0,0,0,437.8382562655712,454.03887200091185,-16.200615735340648,-1.0,-1.0,0.0,1,0,0,2,1,-2,0,-0.19871794871794873,,,,,0,0,-0.09999999999999998,-0.8,-0.23677248677248675,-1.8174603174603174,1,CHI,-9.859695969449977,8.496927372842109,0.6,0.7999999999999999,22.280833333333334,21.686666666666667,0.9178981937602627,0.9203839869281045,0.3411764705882353,0.388235294117647,0.392156862745098,0.4117647058823529,0.3215686274509804,0.47124183006535947,0.34329411764705886,0.384,0.39921568627450976,0.38352941176470584,0.2984257703081233,0.485124183006536,0.4248370054787454,0.41103515640073535,0.44458646228473353,0.39649479983973585,0.9358871020790062,0.925496516527196,0.9294204757108386,0.9150618909474124,0.9147509578544062,0.9208197167755992,26.4,33.4,-3.2333333333333307,-2.1999999999999993,5.0,5.0,6.0,5.0,0.4710813170833192,2.352911291481025,1.9153320362220536,1.6831642119421129,18.60503492907224,1.3758228035590685,13.764496362272817,2.7220226166948613,0.7894736842105263,0.7894736842105263,0.8672902960526316,0.9214638157894737,0.8526315789473685,0.8947368421052632,8,8,0.7142857142857143,0.5714285714285714,0.8333333333333334,0.5,0.15999999999999998,0.039999999999999994,0.29473684210526313,0.21052631578947367,18,18,0.9473684210526315,0.9473684210526315,4,6,0.5333333333333333,0.6444444444444444,0.3793103448275862,0.2727272727272727,0.1111111111111111,0.0,19,19,1.0,1.0,,,,,-18.356623342292085,-0.00248579316784181,-0.04705882352941171,-0.04070588235294115,-1.8818299743977056,17.229212125513172,0.0,0.0,-2.0,-1.0333333333333314,0.0,1.0,-0.11111111111111105,0.10658307210031348,0.1111111111111111,0.33333333333333337,0.08421052631578946,0.0,,,historical_game_rosters+historical_player_game_stats,historical_game_rosters+historical_player_game_stats,2021-12-11,2021-12-11
20212022,2021020452,2021-12-15,UTA,NYR,-5,-2,0.3,0.7,-1.6,0.9,0.18518518518518517,0.6428571428571429,-1.962962962962963,0.32142857142857145,0.16666666666666666,0.625,3,0,0,1,0,1,0,1,0.0,585.4172106594281,-585.4172106594281,0.0,0.0,0.0,3,0,0,2,3,-2,3,-0.45833333333333337,,,,,0,0,-0.39999999999999997,-2.5,-0.45767195767195773,-2.2843915343915344,0,NYR,-7.2107646601157604,-2.438603428537304,0.6,0.7999999999999999,19.86,21.879166666666666,0.8779620804863997,,0.2823529411764706,0.3888888888888889,0.3137254901960784,0.2037037037037037,0.3122549019607843,0.4555555555555555,0.1743529411764706,0.3438888888888889,0.2396078431372549,0.16203703703703703,0.2425490196078431,0.46205555555555555,0.3349212450618107,0.2767729204772136,0.25611866120612364,0.23037243076250652,0.914892104319005,,0.8796937359231272,,0.8620939780360071,,31.8,,-2.1999999999999993,,5.0,0.0,5.0,,-2.7435595191880364,1.8475289571096032,0.7474208258160765,3.5692528970227593,4.724605299530193,12.841602334491323,17.60482954226334,10.2882713832099,0.8421052631578947,0.8947368421052632,0.870579769736842,0.9764802631578947,0.8736842105263157,0.968421052631579,6,4,0.5714285714285714,0.7857142857142857,0.6666666666666666,0.8333333333333334,0.10666666666666665,0.039999999999999994,0.25263157894736843,0.06315789473684211,18,18,0.9473684210526315,0.9473684210526315,6,3,0.48888888888888893,0.6666666666666666,0.24999999999999994,0.31428571428571433,0.05555555555555555,0.16666666666666666,19,19,1.0,1.0,,,,,-4.7721612315784565,,-0.10653594771241831,-0.1695359477124183,-4.59108847629764,-8.11699703496113,-0.052631578947368474,2.0,3.0,,5.0,,-0.1777777777777777,-0.06428571428571439,-0.1111111111111111,-0.16666666666666674,0.18947368421052632,0.0,,,historical_game_rosters+historical_player_game_stats,historical_game_rosters+historical_player_game_stats,2021-12-11,2021-12-14
20212022,2021020453,2021-12-15,ANA,SEA,1,1,0.6,0.5,0.3,-0.3,0.5333333333333333,0.35714285714285715,0.4,-0.6785714285714286,0.6,0.3076923076923077,2,0,0,1,0,0,0,0,1571.802766339544,332.3059968321523,1239.4967695073917,-2.0,0.0,-2.0,1,0,0,2,1,-2,2,0.29230769230769227,,,,,0,0,0.09999999999999998,0.6,0.17619047619047618,1.0785714285714287,1,ANA,13.103271815451638,-88.25071161983863,0.5,0.6333333333333333,22.5575,21.479166666666668,0.9583589743589744,0.7542769730269729,0.24444444444444446,0.36944444444444446,0.14814814814814814,0.37037037037037035,0.35555555555555557,0.39166666666666666,0.2564444444444444,0.3204444444444444,0.1348148148148148,0.327037037037037,0.3625555555555555,0.3606666666666667,0.2510906249499783,0.4186317011675348,0.25089414391236114,0.39946714905284725,0.9371089513217287,0.823380316578846,0.9507707242738188,0.777972891633586,0.9733333333333333,0.6601731601731601,27.2,24.6,-9.333333333333332,-4.233333333333331,4.0,5.0,3.0,4.0,4.235458361505522,-3.0977623928359237,2.9941329794263805,-0.3047208221233174,4.894167662307803,87.12796866583699,9.460165427216271,55.2063942398702,1.0,0.85,0.9116159539473685,0.8780222039473684,0.9068421052631578,0.8863157894736842,0,5,0.7857142857142857,0.7142857142857143,0.8333333333333334,0.6666666666666666,0.2166666666666667,0.20999999999999996,0.18684210526315786,0.22789473684210523,19,20,1.0,1.0,3,4,0.4222222222222222,0.5555555555555556,0.31818181818181823,0.4285714285714286,0.0,0.05555555555555555,19,20,1.0,1.0,,-0.11541502863433817,,-0.04422016099605608,101.35398343529026,0.2040820013320015,-0.125,-0.064,7.333220754341445,-82.23380100352918,0.15000000000000002,-5.0,-1.0,-5.100000000000001,-1.0,-1.0,-0.13333333333333336,-0.11038961038961037,-0.05555555555555555,0.16666666666666674,-0.04105263157894737,0.0,,,historical_game_rosters+historical_player_game_stats,historical_game_rosters+historical_player_game_stats,2021-12-12,2021-12-14
20212022,2021020454,2021-12-16,MTL,PHI,-7,3,0.1,0.3,-1.7,-1.3,0.2,0.4074074074074074,-1.4333333333333333,-0.6666666666666666,0.26666666666666666,0.42857142857142855,1,1,0,0,0,0,0,0,476.5975667288116,395.01386454072593,81.58370218808568,0.0,0.0,0.0,1,0,0,1,1,-1,0,-0.16190476190476188,,,,,0,0,-0.19999999999999998,-0.3999999999999999,-0.20740740740740737,-0.7666666666666667,1,MTL,-1.4886961079519179,5.4239219404739565,0.5055555555555555,0.9333333333333332,22.20916666666667,22.450833333333332,0.8752371916508539,0.8746827246827247,0.22407407407407406,0.5882352941176471,0.12962962962962962,0.7254901960784313,0.2685185185185185,0.40326797385620916,0.15107407407407408,0.6178823529411764,0.06296296296296296,0.8137254901960784,0.19751851851851854,0.346562091503268,0.19233445026595053,0.6984885009878218,0.11880579508708336,0.7961296549315396,0.8752371916508539,0.894429947775536,0.8861954459203036,0.9089297046742405,0.8752371916508539,0.9392860226193559,32.5,27.8,0.0,0.7333333333333343,2.0,5.0,28.0,2.0,0.2338139373006125,2.6804736829193336,0.8203442718012305,0.4732725050004453,3.3124982644150798,5.128938712957288,6.454997710575766,16.752520374663693,0.8947368421052632,0.9473684210526315,0.9373972039473684,0.9359374999999999,0.9157894736842105,0.9263157894736842,4,2,0.5,0.7142857142857143,0.3333333333333333,0.6666666666666666,0.3,0.2,0.16842105263157894,0.15789473684210525,19,18,1.0,0.9473684210526315,7,4,0.4037037037037037,0.8222222222222223,0.24793388429752067,0.44000000000000006,0.05555555555555555,0.16666666666666666,19,19,1.0,1.0,,,,,-6.912618048425874,0.0005544669681292191,-0.364161220043573,-0.46680827886710236,-2.446659745618721,-1.8164404485422079,-0.05263157894736836,2.0,3.0,-0.7333333333333343,-3.0,26.0,-0.4185185185185186,-0.1920661157024794,-0.1111111111111111,-0.3333333333333333,0.01052631578947369,0.0,,,historical_game_rosters+historical_player_game_stats,historical_game_rosters+historical_player_game_stats,2021-12-14,2021-12-14
20212022,2021020455,2021-12-16,TBL,OTT,1,2,0.7,0.5,0.9,-0.2,0.6428571428571429,0.34615384615384615,0.5714285714285714,-0.7692307692307693,0.6428571428571429,0.3333333333333333,1,1,0,0,0,0,0,0,0.0,179.75619622881382,-179.75619622881382,0.0,0.0,0.0,2,0,0,2,2,-2,0,0.3095238095238096,,,,,0,0,0.19999999999999996,1.1,0.29670329670329676,1.3406593406593408,1,TBL,7.34525561020186,-4.9318886247645235,0.9666666666666667,1.5333333333333332,21.264166666666668,22.905833333333334,0.9289437640925055,0.9314834320825105,0.5444444444444445,0.6777777777777778,0.4074074074074074,0.7222222222222222,0.5111111111111111,0.49444444444444446,0.6384444444444445,0.7157777777777778,0.4574074074074075,0.7688888888888888,0.5871111111111111,0.48558730158730157,0.4100818069954428,0.802234691405165,0.46577193517282556,0.8939513436150478,0.930753933328304,0.8394877975459574,0.9292844697469455,0.9276348287677739,0.9224764810577167,0.9531746031746032,31.6,32.8,0.23333333333333073,0.1999999999999993,5.0,5.0,2.0,2.0,2.8792034738716645,1.8287071769329821,3.3634015774461985,0.9957847170282171,8.509867821971268,20.436709366418512,6.830057026760706,15.555530314263489,1.0,1.0,0.8784950657894737,0.9515830592105263,0.8947368421052632,0.9368421052631579,0,0,0.7857142857142857,0.6428571428571429,0.6666666666666666,0.8333333333333334,0.15,0.07999999999999999,0.21052631578947367,0.12631578947368421,19,19,1.0,1.0,3,5,0.8444444444444444,1.2000000000000002,0.4081632653061225,0.24590163934426243,0.16666666666666666,0.2222222222222222,19,19,1.0,1.0,,,,,12.277144234966382,-0.0025396679900050456,-0.1333333333333333,-0.07733333333333337,1.0504962969386824,-11.926841544447244,0.0,0.0,-2.0,0.03333333333333144,0.0,0.0,-0.35555555555555574,0.16226162596186008,-0.05555555555555555,-0.16666666666666674,0.08421052631578946,0.0,,,historical_game_rosters+historical_player_game_stats,historical_game_rosters+historical_player_game_stats,2021-12-14,2021-12-14
20212022,2021020456,2021-12-16,FLA,LAK,-2,-1,0.5,0.4,-0.4,-0.1,0.6428571428571429,0.4444444444444444,0.7142857142857143,0.037037037037037035,0.875,0.36363636363636365,1,1,0,0,0,0,0,0,0.0,179.75619622881382,-179.75619622881382,0.0,0.0,0.0,2,0,0,2,2,-2,0,0.5113636363636364,,,,,0,0,0.09999999999999998,-0.30000000000000004,0.19841269841269848,0.6772486772486772,0,LAK,-12.639365684135328,2.4283397336032664,0.7666666666666666,0.5333333333333333,14.46125,18.971666666666668,0.8479311284528676,0.9477908113391985,0.3892857142857143,0.3222222222222222,0.3333333333333333,0.31481481481481477,0.46071428571428574,0.3808641975308642,0.3247857142857143,0.33222222222222225,0.23904761904761904,0.3581481481481481,0.4154999999999999,0.3717530864197531,0.3520430329748884,0.2920504065610895,0.23358827177254468,0.2846687829312067,0.8809710587319284,0.9450546454046904,0.8795989000341247,0.9386454888000091,0.9070457079152732,0.9559139784946237,22.6,29.2,-1.2333333333333307,-2.2666666666666693,5.0,5.0,4.0,2.0,-0.31374065598779577,3.536824941252712,-0.05716267725683629,2.597843735024725,12.7910621733254,11.997839444487443,10.307747236588884,9.660144945905202,0.7058823529411765,0.8947368421052632,0.874743009868421,0.9051192434210527,0.8842105263157893,0.9052631578947368,12,4,0.5,0.5714285714285714,0.6666666666666666,0.5,0.13999999999999999,0.16999999999999998,0.24210526315789474,0.1894736842105263,15,19,0.8823529411764706,1.0,7,6,0.5833333333333334,0.48888888888888893,0.15596330275229367,0.44827586206896547,0.125,0.1111111111111111,17,19,1.0,1.0,,,,,-15.067705417738594,-0.09985968288633096,0.0670634920634921,-0.007436507936507963,-3.8505655972405077,0.7932227288379572,-0.18885448916408665,8.0,1.0,1.0333333333333385,0.0,2.0,0.09444444444444444,-0.29231255931667177,0.013888888888888895,0.16666666666666663,0.052631578947368446,0.0,,,historical_game_rosters+historical_player_game_stats,historical_game_rosters+historical_player_game_stats,2021-12-14,2021-12-14
20212022,2021020457,2021-12-16,NJD,VGK,-3,2,0.2,0.6,-1.5,1.0,0.37037037037037035,0.6071428571428571,-0.6296296296296297,0.4642857142857143,0.4666666666666667,0.5833333333333334,1,1,0,0,0,0,0,0,78.02038745485632,196.36970880304554,-118.34932134818922,0.0,0.0,0.0,1,0,0,2,1,-2,0,-0.1166666666666667,,,,,0,0,-0.39999999999999997,-2.5,-0.23677248677248675,-1.093915343915344,0,VGK,-11.854715110538619,-3.915119570559403,0.5333333333333333,1.4000000000000001,21.205833333333334,20.56,0.8649319279754062,0.8557340067340068,0.26666666666666666,0.6777777777777777,0.18518518518518517,0.6851851851851852,0.3277777777777778,0.6111111111111112,0.2326666666666667,0.7657777777777777,0.10185185185185185,0.7585185185185186,0.2761944444444444,0.6631111111111111,0.18346437771006946,0.7043027849573568,0.07023309862260854,0.7881175271438607,0.8817437990983557,0.8779284472994151,0.8583100650189912,0.8787116711074405,0.8872053872053872,0.8367283950617285,21.0,23.8,-1.2333333333333307,-7.466666666666669,4.0,5.0,2.0,2.0,0.9862807786083623,0.07015151515151538,0.036081406620199055,0.6622938089699784,16.591730259937606,11.781017009602206,13.675813940821097,12.494406204850211,0.8947368421052632,0.85,0.842249177631579,0.9239925986842106,0.9073684210526316,0.9163157894736841,5,5,0.5714285714285714,0.8571428571428571,0.6666666666666666,0.8333333333333334,0.09,0.1333333333333333,0.1857894736842105,0.16789473684210526,19,20,1.0,1.0,6,2,0.4666666666666667,1.1111111111111112,0.33333333333333326,0.31147540983606553,0.05555555555555555,0.2222222222222222,19,20,1.0,1.0,,-0.06103699238181992,,-0.029834106661161153,-7.939595539979216,0.009197921241399398,-0.41111111111111104,-0.533111111111111,0.9161292634568469,4.8107132503354,0.044736842105263186,0.0,4.0,6.233333333333338,-1.0,0.0,-0.6444444444444445,0.02185792349726773,-0.16666666666666666,-0.16666666666666674,0.01789473684210524,0.0,,,historical_game_rosters+historical_player_game_stats,historical_game_rosters+historical_player_game_stats,2021-12-14,2021-12-14
20212022,2021020458,2021-12-16,NYI,BOS,-1,-1,0.2,0.5,-0.8,0.1,0.2916666666666667,0.56,-0.875,0.16,0.125,0.5833333333333334,1,1,0,0,0,0,0,0,501.8247999232483,173.16439858908598,328.6604013341623,0.0,0.0,0.0,1,0,0,1,1,-1,0,-0.45833333333333337,,,,,0,0,-0.3,-0.9,-0.26833333333333337,-1.035,1,NYI,5.064827246505853,-1.5078893365413943,0.8250000000000001,0.4666666666666666,21.2125,20.9975,0.8771916528722337,0.9327443232988697,0.3861111111111111,0.240625,0.37037037037037035,0.25,0.2916666666666667,0.253125,0.39261111111111113,0.2355625,0.3637037037037037,0.265,0.2435,0.2379375,0.3531028519849176,0.19441404700842288,0.355547699336734,0.16816235216915287,0.8802885772032777,0.9082952385725118,0.8776211079354082,0.9302522065878824,0.8648898993726579,0.9269564414913253,24.8,34.0,-1.6666666666666679,1.6666666666666643,4.0,5.0,7.0,5.0,2.4656197777734494,2.254675667786132,1.6637698645835428,2.682947691871344,3.4387500332751393,11.764912690448906,8.529787930492475,12.281012655792013,0.8947368421052632,0.7777777777777778,0.876439144736842,0.83984375,0.8947368421052632,0.8526315789473685,4,9,0.6428571428571429,0.5714285714285714,0.6666666666666666,0.3333333333333333,0.5,0.3,0.21052631578947367,0.29473684210526313,19,17,1.0,0.9444444444444444,5,6,0.7277777777777777,0.38333333333333336,0.28776978417266186,0.27272727272727276,0.2222222222222222,0.058823529411764705,19,18,1.0,1.0,,,,,6.572716583047248,-0.05555267042663603,0.14548611111111112,0.15704861111111112,0.2109441099873175,-8.326162657173766,0.11695906432748537,-5.0,-1.0,-3.333333333333332,-1.0,2.0,0.3444444444444444,0.015042511445389095,0.1633986928104575,0.3333333333333333,-0.08421052631578946,0.0,,,historical_game_rosters+historical_player_game_stats,historical_game_rosters+historical_player_game_stats,2021-12-14,2021-12-14
20212022,2021020459,2021-12-16,CAR,DET,-1,1,0.5,0.6,0.4,-0.5,0.7037037037037037,0.4827586206896552,1.0,-0.5862068965517241,0.7,0.2857142857142857,3,1,0,0,0,0,0,0,2402.137809391605,507.8304994380941,1894.3073099535109,3.0,0.0,3.0,1,0,0,1,1,-1,2,0.41428571428571426,,,,,0,0,-0.09999999999999998,0.9,0.22094508301404853,1.5862068965517242,1,CAR,8.535266548797646,-20.845163004733536,0.9,0.6333333333333333,22.305,21.734166666666667,0.8991747181964573,0.8943127418191358,0.46153846153846156,0.3888888888888889,0.3589743589743589,0.3333333333333333,0.43076923076923074,0.37222222222222223,0.5252307692307693,0.31688888888888894,0.3682051282051282,0.21666666666666667,0.4501538461538462,0.3482222222222222,0.3660090009699519,0.34158792059060333,0.36678726354438107,0.2736324415563065,0.9153707117275115,0.915330604256215,0.9254634255482268,0.920775843324809,0.9361245303274289,0.9089994972347913,21.6,29.2,-2.4333333333333336,1.1333333333333329,5.0,4.0,5.0,2.0,3.5076295390694363,-2.1846931758210535,1.169571028594752,0.569183570708881,2.9019686313522732,26.102070432822664,9.406627346816633,22.667463719062322,0.6470588235294118,0.8947368421052632,0.9156044407894737,0.9290912828947369,0.9157894736842105,0.9268421052631579,14,4,0.6428571428571429,0.8571428571428571,0.5,1.0,0.2666666666666667,0.2,0.16842105263157894,0.14684210526315788,14,19,0.8235294117647058,1.0,5,2,0.6666666666666666,0.5555555555555556,0.09999999999999994,0.4571428571428572,0.125,0.1111111111111111,17,19,1.0,1.0,,,,,29.38042955353118,0.004861976377321553,0.07264957264957267,0.20834188034188034,5.69232271489049,-23.200101801470392,-0.24767801857585137,10.0,3.0,-3.5666666666666664,1.0,3.0,0.11111111111111105,-0.35714285714285726,0.013888888888888895,-0.5,0.02157894736842106,0.0,,,historical_game_rosters+historical_player_game_stats,historical_game_rosters+historical_player_game_stats,2021-12-12,2021-12-14
