season,game_id,game_date,home_team_abbrev,away_team_abbrev,home_pregame_streak_signed,away_pregame_streak_signed,home_pregame_last10_points_pct,away_pregame_last10_points_pct,home_pregame_last10_goal_diff_pg,away_pregame_last10_goal_diff_pg,home_pregame_season_points_pct,away_pregame_season_points_pct,home_pregame_season_goal_diff_pg,away_pregame_season_goal_diff_pg,home_pregame_home_points_pct,away_pregame_road_points_pct,home_pregame_rest_days,away_pregame_rest_days,home_back_to_back,away_back_to_back,home_three_in_four,away_three_in_four,home_four_in_six,away_four_in_six,home_pregame_travel_miles,away_pregame_travel_miles,delta_travel_miles_home_minus_away,home_timezone_shift_hours,away_timezone_shift_hours,delta_timezone_shift_hours_home_minus_away,home_pregame_home_stand_len,away_pregame_home_stand_len,home_pregame_road_trip_len,away_pregame_road_trip_len,delta_home_stand_len_home_minus_away,delta_road_trip_len_home_minus_away,rest_days_delta_home_minus_away,home_location_edge_points_pct,home_prior_prev_season_points_pct,away_prior_prev_season_points_pct,home_prior_prev_season_goal_diff_pg,away_prior_prev_season_goal_diff_pg,home_prior_prev_season_games,away_prior_prev_season_games,delta_pregame_last10_points_pct_home_minus_away,delta_pregame_last10_goal_diff_pg_home_minus_away,delta_pregame_season_points_pct_home_minus_away,delta_pregame_season_goal_diff_pg_home_minus_away,home_win,winner_abbrev
20232024,2023020512,2023-12-22,WPG,BOS,1,-2,0.7,0.5,1.3,0.1,0.6129032258064516,0.6333333333333333,0.7419354838709677,0.6666666666666666,0.5882352941176471,0.6,1,2,0,0,0,0,0,0,0.0,1344.0782256238685,-1344.0782256238685,0.0,-1.0,1.0,4,0,0,1,4,-1,-1,-0.0117647058823529,0.5609756097560976,0.7926829268292683,0.2682926829268293,1.5609756097560976,82,82,0.19999999999999996,1.2,-0.02043010752688168,0.07526881720430112,1,WPG
20232024,2023020513,2023-12-22,CHI,MTL,1,-1,0.3,0.4,-1.4,-0.6,0.3225806451612903,0.4375,-1.2258064516129032,-0.625,0.4,0.5,2,0,0,1,0,0,0,0,0.0,344.8531672417688,-344.8531672417688,0.0,0.0,0.0,3,0,0,3,3,-3,2,-0.09999999999999998,0.3170731707317073,0.3780487804878049,-1.1829268292682926,-0.9146341463414634,82,82,-0.10000000000000003,-0.7999999999999999,-0.11491935483870969,-0.6008064516129032,0,MTL
20232024,2023020514,2023-12-23,FLA,VGK,-2,-2,0.5,0.6,0.0,0.8,0.5625,0.6176470588235294,0.21875,0.8235294117647058,0.6428571428571429,0.5294117647058824,1,1,0,0,0,0,0,0,0.0,179.75619622881382,-179.75619622881382,0.0,0.0,0.0,2,0,0,3,2,-3,0,0.11344537815126055,0.5121951219512195,0.6219512195121951,0.2073170731707317,0.524390243902439,82,82,-0.09999999999999998,-0.8,-0.05514705882352944,-0.6047794117647058,1,FLA
20232024,2023020515,2023-12-23,NSH,DAL,1,2,0.8,0.6,0.6,0.3,0.5757575757575758,0.6129032258064516,0.12121212121212122,0.41935483870967744,0.6111111111111112,0.6,1,1,0,0,0,0,0,0,681.8608903784026,616.5856836466355,65.27520673176707,-1.0,0.0,-1.0,1,0,0,1,1,-1,0,0.011111111111111183,0.5121951219512195,0.573170731707317,-0.10975609756097561,0.8170731707317073,82,82,0.20000000000000007,0.3,-0.03714565004887582,-0.2981427174975562,0,DAL
20232024,2023020516,2023-12-23,CAR,NYI,-1,-1,0.3,0.6,-0.4,0.5,0.5151515151515151,0.46875,0.06060606060606061,-0.15625,0.6428571428571429,0.42857142857142855,1,2,0,0,0,0,0,0,327.6122699211144,233.33444926286052,94.27782065825386,0.0,0.0,0.0,1,0,0,2,1,-2,-1,0.21428571428571436,0.6341463414634146,0.5121951219512195,0.6463414634146342,0.25609756097560976,82,82,-0.3,-0.9,0.04640151515151514,0.2168560606060606,0,NYI
20232024,2023020517,2023-12-23,CBJ,TOR,-1,-2,0.4,0.5,-0.3,0.5,0.3235294117647059,0.5333333333333333,-0.5,0.23333333333333334,0.3684210526315789,0.5,1,1,0,0,0,0,0,0,0.0,293.3378647691541,-293.3378647691541,0.0,0.0,0.0,2,0,0,2,2,-2,0,-0.13157894736842107,0.3048780487804878,0.6097560975609756,-1.4146341463414633,0.6951219512195121,82,82,-0.09999999999999998,-0.8,-0.20980392156862743,-0.7333333333333334,0,TOR
20232024,2023020518,2023-12-23,MIN,BOS,2,-3,0.7,0.5,0.9,0.0,0.45161290322580644,0.6129032258064516,-0.12903225806451613,0.5161290322580645,0.5714285714285714,0.5625,1,0,0,1,0,0,1,0,0.0,390.48685742403563,-390.48685742403563,0.0,0.0,0.0,2,0,0,2,2,-2,1,0.008928571428571397,0.5609756097560976,0.7926829268292683,0.25609756097560976,1.5609756097560976,82,82,0.19999999999999996,0.9,-0.16129032258064518,-0.6451612903225806,1,MIN
20232024,2023020519,2023-12-23,NJD,DET,-3,1,0.5,0.3,-0.6,-0.9,0.5161290322580645,0.48484848484848486,-0.22580645161290322,0.2727272727272727,0.375,0.4666666666666667,1,0,0,1,0,1,0,1,0.0,472.44784188456805,-472.44784188456805,0.0,0.0,0.0,4,0,0,1,4,-1,1,-0.09166666666666667,0.6341463414634146,0.4268292682926829,0.7926829268292683,-0.47560975609756095,82,82,0.2,0.30000000000000004,0.03128054740957964,-0.49853372434017595,1,NJD
20232024,2023020520,2023-12-23,OTT,PIT,-6,2,0.3,0.5,-0.3,-0.6,0.39285714285714285,0.4838709677419355,-0.14285714285714285,0.12903225806451613,0.47058823529411764,0.4375,1,1,0,0,0,0,0,0,1520.5629939374908,393.5453310697364,1127.0176628677543,2.0,0.0,2.0,1,0,0,1,1,-1,0,0.03308823529411764,0.47560975609756095,0.4878048780487805,-0.12195121951219512,-0.024390243902439025,82,82,-0.2,0.3,-0.09101382488479265,-0.271889400921659,1,OTT
20232024,2023020521,2023-12-23,WSH,TBL,3,2,0.5,0.6,-0.4,0.0,0.5666666666666667,0.47058823529411764,-0.26666666666666666,-0.08823529411764706,0.6,0.3333333333333333,1,1,0,0,1,0,0,0,327.798922506127,818.7459706042087,-490.94704809808167,0.0,0.0,0.0,1,0,0,1,1,-1,0,0.26666666666666666,0.4268292682926829,0.5609756097560976,-0.12195121951219512,0.35365853658536583,82,82,-0.09999999999999998,-0.4,0.09607843137254901,-0.17843137254901958,0,TBL
20232024,2023020522,2023-12-23,NYR,BUF,-1,1,0.6,0.4,0.0,-0.1,0.7096774193548387,0.4117647058823529,0.5806451612903226,-0.4117647058823529,0.7142857142857143,0.3888888888888889,0,1,1,0,0,0,0,0,0.0,291.10016243969903,-291.10016243969903,0.0,0.0,0.0,2,0,0,1,2,-1,-1,0.3253968253968254,0.573170731707317,0.5121951219512195,0.7073170731707317,-0.04878048780487805,82,82,0.19999999999999996,0.1,0.2979127134724858,0.9924098671726755,1,NYR
20232024,2023020523,2023-12-23,ANA,SEA,-1,1,0.3,0.3,-0.7,0.0,0.375,0.3235294117647059,-0.75,-0.5294117647058824,0.3125,0.29411764705882354,1,2,0,0,0,0,0,0,0.0,27.678015304064022,-27.678015304064022,0.0,0.0,0.0,2,0,0,3,2,-3,-1,0.01838235294117646,0.2804878048780488,0.5609756097560976,-1.5731707317073171,0.4024390243902439,82,82,0.0,-0.7,0.0514705882352941,-0.22058823529411764,0,SEA
20232024,2023020524,2023-12-23,STL,CHI,1,-1,0.4,0.3,-1.1,-1.5,0.5,0.3125,-0.40625,-1.28125,0.6428571428571429,0.25,1,0,0,1,0,0,0,0,1034.9257269492177,261.3522713143484,773.5734556348693,-1.0,0.0,-1.0,1,0,0,1,1,-1,1,0.3928571428571429,0.45121951219512196,0.3170731707317073,-0.4634146341463415,-1.1829268292682926,82,82,0.10000000000000003,0.3999999999999999,0.1875,0.875,1,STL
20232024,2023020525,2023-12-23,COL,UTA,1,4,0.5,0.6,-0.1,0.6,0.6060606060606061,0.53125,0.5454545454545454,0.34375,0.7647058823529411,0.375,1,1,0,0,0,0,0,0,0.0,926.6346360394169,-926.6346360394169,0.0,1.0,-1.0,2,0,0,2,2,-2,0,0.3897058823529411,0.6219512195121951,0.34146341463414637,0.6585365853658537,-0.8658536585365854,82,82,-0.09999999999999998,-0.7,0.07481060606060608,0.20170454545454541,1,COL
20232024,2023020526,2023-12-23,LAK,CGY,-1,3,0.5,0.4,0.3,-0.1,0.6206896551724138,0.42424242424242425,1.103448275862069,-0.3333333333333333,0.35714285714285715,0.3333333333333333,2,1,0,0,0,0,0,0,0.0,27.678015304064022,-27.678015304064022,0.0,0.0,0.0,2,0,0,2,2,-2,1,0.023809523809523836,0.573170731707317,0.4634146341463415,0.2804878048780488,0.0975609756097561,82,82,0.09999999999999998,0.4,0.19644723092998956,1.4367816091954022,1,LAK
20232024,2023020527,2023-12-23,VAN,SJS,-1,-4,0.7,0.4,1.2,-0.7,0.6470588235294118,0.2727272727272727,1.2647058823529411,-1.9393939393939394,0.75,0.17647058823529413,1,1,0,0,0,0,0,0,1766.168043548018,827.5220375253969,938.6460060226211,-2.0,0.0,-2.0,1,0,0,1,1,-1,0,0.5735294117647058,0.4634146341463415,0.2682926829268293,-0.2682926829268293,-1.0609756097560976,82,82,0.29999999999999993,1.9,0.3743315508021391,3.2040998217468806,1,VAN
20232024,2023020528,2023-12-27,NJD,CBJ,1,-2,0.6,0.3,-0.2,-0.8,0.53125,0.3142857142857143,-0.1875,-0.5714285714285714,0.4117647058823529,0.26666666666666666,3,3,0,0,0,0,0,0,0.0,468.00674974985975,-468.00674974985975,0.0,0.0,0.0,5,0,0,1,5,-1,0,0.14509803921568626,0.6341463414634146,0.3048780487804878,0.7926829268292683,-1.4146341463414633,82,82,0.3,0.6000000000000001,0.21696428571428572,0.3839285714285714,1,NJD
20232024,2023020529,2023-12-27,NYR,WSH,1,-1,0.6,0.5,0.0,-0.2,0.71875,0.5483870967741935,0.59375,-0.2903225806451613,0.7333333333333333,0.5333333333333333,3,3,0,0,0,0,0,0,0.0,205.3803238430198,-205.3803238430198,0.0,0.0,0.0,3,0,0,1,3,-1,0,0.19999999999999996,0.573170731707317,0.4268292682926829,0.7073170731707317,-0.12195121951219512,82,82,0.09999999999999998,0.2,0.1703629032258065,0.8840725806451613,1,NYR
20232024,2023020530,2023-12-27,TBL,FLA,3,1,0.7,0.5,0.8,-0.2,0.4857142857142857,0.5757575757575758,-0.05714285714285714,0.2727272727272727,0.625,0.5,3,3,0,0,0,0,0,0,818.7459706042087,179.75619622881382,638.9897743753949,0.0,0.0,0.0,1,0,0,1,1,-1,0,0.125,0.5609756097560976,0.5121951219512195,0.35365853658536583,0.2073170731707317,82,82,0.19999999999999996,1.0,-0.09004329004329009,-0.32987012987012987,0,FLA
20232024,2023020531,2023-12-27,TOR,OTT,1,1,0.5,0.3,0.7,-0.4,0.5483870967741935,0.41379310344827586,0.3225806451612903,-0.10344827586206896,0.5625,0.2727272727272727,3,3,0,0,0,0,0,0,315.13329361103035,204.95457786499026,110.1787157460401,0.0,0.0,0.0,1,0,0,1,1,-1,0,0.2897727272727273,0.6097560975609756,0.47560975609756095,0.6951219512195121,-0.12195121951219512,82,82,0.2,1.1,0.13459399332591765,0.42602892102335926,0,OTT
20232024,2023020532,2023-12-27,BUF,BOS,-1,-4,0.4,0.4,-0.1,-0.4,0.4,0.59375,-0.42857142857142855,0.46875,0.4375,0.5294117647058824,3,3,0,0,0,0,0,0,291.10016243969903,721.3579069873771,-430.25774454767804,0.0,1.0,-1.0,1,0,0,3,1,-3,0,-0.09191176470588236,0.5121951219512195,0.7926829268292683,-0.04878048780487805,1.5609756097560976,82,82,0.0,0.30000000000000004,-0.19374999999999998,-0.8973214285714286,0,BOS
20232024,2023020533,2023-12-27,NYI,PIT,1,-1,0.6,0.4,0.5,-0.9,0.48484848484848486,0.46875,-0.12121212121212122,0.09375,0.5,0.4117647058823529,3,3,0,0,0,0,0,0,439.1668807523623,337.31830484560277,101.84857590675955,0.0,0.0,0.0,1,0,0,2,1,-2,0,0.08823529411764708,0.5121951219512195,0.4878048780487805,0.25609756097560976,-0.024390243902439025,82,82,0.19999999999999996,1.4,0.016098484848484862,-0.21496212121212122,0,PIT
20232024,2023020534,2023-12-27,MIN,DET,3,-1,0.7,0.2,0.7,-1.2,0.46875,0.47058823529411764,-0.09375,0.23529411764705882,0.6,0.4375,3,3,0,0,0,0,0,0,0.0,999.5579053507873,-999.5579053507873,0.0,-1.0,1.0,3,0,0,2,3,-2,0,0.16249999999999998,0.5609756097560976,0.4268292682926829,0.25609756097560976,-0.47560975609756095,82,82,0.49999999999999994,1.9,-0.0018382352941176405,-0.3290441176470588,1,MIN
20232024,2023020535,2023-12-27,NSH,CAR,-1,-2,0.7,0.3,0.4,-0.4,0.5588235294117647,0.5,0.08823529411764706,0.029411764705882353,0.5789473684210527,0.42105263157894735,3,3,0,0,0,0,0,0,0.0,450.99921003855576,-450.99921003855576,0.0,-1.0,1.0,2,0,0,1,2,-1,0,0.1578947368421053,0.5121951219512195,0.6341463414634146,-0.10975609756097561,0.6463414634146342,82,82,0.39999999999999997,0.8,0.05882352941176472,0.05882352941176471,0,CAR
20232024,2023020536,2023-12-27,STL,DAL,2,3,0.5,0.6,-0.6,-0.3,0.5151515151515151,0.625,-0.3333333333333333,0.4375,0.6666666666666666,0.625,3,3,0,0,0,0,0,0,0.0,253.73107340667022,-253.73107340667022,0.0,0.0,0.0,2,0,0,2,2,-2,0,0.04166666666666663,0.45121951219512196,0.573170731707317,-0.4634146341463415,0.8170731707317073,82,82,-0.09999999999999998,-0.3,-0.10984848484848486,-0.7708333333333333,1,STL
20232024,2023020537,2023-12-27,UTA,COL,-1,2,0.5,0.6,0.0,0.5,0.5151515151515151,0.6176470588235294,0.24242424242424243,0.6176470588235294,0.6875,0.4375,3,3,0,0,0,0,0,0,585.4172106594281,585.4172106594281,0.0,0.0,0.0,0.0,1,0,0,1,1,-1,0,0.25,0.34146341463414637,0.6219512195121951,-0.8658536585365854,0.6585365853658537,82,82,-0.09999999999999998,-0.5,-0.1024955436720143,-0.375222816399287,1,UTA
20232024,2023020538,2023-12-27,CHI,WPG,-2,2,0.3,0.8,-1.4,1.9,0.30303030303030304,0.625,-1.303030303030303,0.84375,0.375,0.6428571428571429,3,4,0,0,0,0,0,0,261.3522713143484,715.6802223597147,-454.32795104536626,0.0,0.0,0.0,1,0,0,1,1,-1,-1,-0.2678571428571429,0.3170731707317073,0.5609756097560976,-1.1829268292682926,0.2682926829268293,82,82,-0.5,-3.3,-0.32196969696969696,-2.1467803030303028,1,CHI
20232024,2023020539,2023-12-27,CGY,SEA,-1,2,0.4,0.4,-0.2,0.3,0.4117647058823529,0.34285714285714286,-0.38235294117647056,-0.4857142857142857,0.5333333333333333,0.3333333333333333,3,3,0,0,0,0,0,0,1193.1446860837166,1205.906596867122,-12.761910783405483,1.0,1.0,0.0,1,0,0,4,1,-4,0,0.2,0.4634146341463415,0.5609756097560976,0.0975609756097561,0.4024390243902439,82,82,0.0,-0.5,0.06890756302521006,0.10336134453781515,0,SEA
20232024,2023020540,2023-12-27,ANA,VGK,-2,-3,0.3,0.5,-0.7,0.3,0.36363636363636365,0.6,-0.7575757575757576,0.7428571428571429,0.29411764705882354,0.5,3,3,0,0,0,0,0,0,0.0,2295.2333407295396,-2295.2333407295396,0.0,-3.0,3.0,3,0,0,4,3,-4,0,-0.20588235294117646,0.2804878048780488,0.6219512195121951,-1.5731707317073171,0.524390243902439,82,82,-0.2,-1.0,-0.23636363636363633,-1.5004329004329005,1,ANA
20232024,2023020541,2023-12-27,LAK,SJS,1,-5,0.6,0.3,0.6,-1.3,0.6333333333333333,0.2647058823529412,1.1333333333333333,-1.9705882352941178,0.4,0.16666666666666666,3,3,0,0,0,0,0,0,0.0,1081.2945056817227,-1081.2945056817227,0.0,0.0,0.0,3,0,0,2,3,-2,0,0.23333333333333336,0.573170731707317,0.2682926829268293,0.2804878048780488,-1.0609756097560976,82,82,0.3,1.9,0.3686274509803921,3.103921568627451,1,LAK
20232024,2023020542,2023-12-28,CAR,MTL,1,1,0.4,0.5,0.4,0.1,0.5142857142857142,0.45454545454545453,0.11428571428571428,-0.5151515151515151,0.6,0.5333333333333333,0,5,1,0,0,0,0,0,450.99921003855576,638.439082377029,-187.4398723384732,1.0,1.0,0.0,1,0,0,4,1,-4,-5,0.06666666666666665,0.6341463414634146,0.3780487804878049,0.6463414634146342,-0.9146341463414634,82,82,-0.09999999999999998,0.30000000000000004,0.059740259740259705,0.6294372294372295,1,CAR
20232024,2023020543,2023-12-28,VAN,PHI,1,-2,0.7,0.7,1.4,0.7,0.6571428571428571,0.5454545454545454,1.3142857142857143,0.2727272727272727,0.7647058823529411,0.5882352941176471,4,5,0,0,0,0,0,0,0.0,1962.8885502880732,-1962.8885502880732,0.0,-3.0,3.0,2,0,0,2,2,-2,-1,0.17647058823529405,0.4634146341463415,0.3780487804878049,-0.2682926829268293,-0.6707317073170732,82,82,0.0,0.7,0.11168831168831173,1.0415584415584416,0,PHI
20232024,2023020544,2023-12-28,VGK,LAK,-4,2,0.5,0.6,0.1,0.7,0.5833333333333334,0.6451612903225806,0.6388888888888888,1.2258064516129032,0.7058823529411765,0.8666666666666667,0,0,1,1,0,0,0,0,220.19073923921414,225.29406759586362,-5.1033283566494845,0.0,0.0,0.0,1,0,0,1,1,-1,0,-0.16078431372549018,0.6219512195121951,0.573170731707317,0.524390243902439,0.2804878048780488,82,82,-0.09999999999999998,-0.6,-0.06182795698924726,-0.5869175627240144,1,VGK
20232024,2023020545,2023-12-28,SJS,EDM,-6,2,0.3,0.7,-1.6,0.9,0.2571428571428571,0.4838709677419355,-2.0285714285714285,0.06451612903225806,0.375,0.4,0,5,1,0,0,0,0,0,305.3099626396937,2549.836906372277,-2244.5269437325833,0.0,-3.0,3.0,1,0,0,4,1,-4,-5,-0.025000000000000022,0.2682926829268293,0.6097560975609756,-1.0609756097560976,0.7926829268292683,82,82,-0.39999999999999997,-2.5,-0.22672811059907838,-2.0930875576036865,0,EDM
20232024,2023020546,2023-12-29,CBJ,TOR,-3,-1,0.3,0.5,-0.7,0.6,0.3055555555555556,0.53125,-0.5833333333333334,0.25,0.35,0.5333333333333333,1,1,0,0,0,0,0,0,468.00674974985975,315.13329361103035,152.8734561388294,0.0,0.0,0.0,1,0,0,1,1,-1,0,-0.18333333333333335,0.3048780487804878,0.6097560975609756,-1.4146341463414633,0.6951219512195121,82,82,-0.2,-1.2999999999999998,-0.22569444444444442,-0.8333333333333334,1,CBJ
20232024,2023020547,2023-12-29,DET,NSH,-2,-2,0.2,0.6,-1.4,0.0,0.45714285714285713,0.5428571428571428,0.14285714285714285,0.0,0.5,0.5333333333333333,1,1,0,0,0,0,0,0,533.1101446327399,471.17828428982324,61.93186034291665,1.0,1.0,0.0,1,0,0,1,1,-1,0,-0.033333333333333326,0.4268292682926829,0.5121951219512195,-0.47560975609756095,-0.10975609756097561,82,82,-0.39999999999999997,-1.4,-0.08571428571428569,0.14285714285714285,1,DET
20232024,2023020548,2023-12-29,FLA,NYR,2,2,0.6,0.6,0.0,0.3,0.5882352941176471,0.7272727272727273,0.29411764705882354,0.696969696969697,0.6666666666666666,0.7058823529411765,1,1,0,0,0,0,0,0,179.75619622881382,1071.4674043678613,-891.7112081390475,0.0,0.0,0.0,1,0,0,1,1,-1,0,-0.03921568627450989,0.5121951219512195,0.573170731707317,0.2073170731707317,0.7073170731707317,82,82,0.0,-0.3,-0.13903743315508021,-0.4028520499108735,1,FLA
20232024,2023020549,2023-12-29,OTT,NJD,2,2,0.3,0.6,-0.6,-0.2,0.43333333333333335,0.5454545454545454,-0.03333333333333333,-0.15151515151515152,0.5,0.6666666666666666,1,1,0,0,0,0,0,0,204.95457786499026,327.5210161961055,-122.56643833111525,0.0,0.0,0.0,1,0,0,1,1,-1,0,-0.16666666666666663,0.47560975609756095,0.6341463414634146,-0.12195121951219512,0.7926829268292683,82,82,-0.3,-0.39999999999999997,-0.11212121212121207,0.1181818181818182,0,NJD
20232024,2023020550,2023-12-29,NYI,WSH,-1,-2,0.6,0.5,-0.1,0.0,0.47058823529411764,0.53125,-0.3235294117647059,-0.40625,0.47368421052631576,0.5,1,1,0,0,0,0,0,0,0.0,21.163479562552528,-21.163479562552528,0.0,0.0,0.0,2,0,0,2,2,-2,0,-0.026315789473684237,0.5121951219512195,0.4268292682926829,0.25609756097560976,-0.12195121951219512,82,82,0.09999999999999998,-0.1,-0.06066176470588236,0.0827205882352941,1,NYI
20232024,2023020551,2023-12-29,DAL,CHI,-1,1,0.6,0.4,0.0,-1.2,0.6060606060606061,0.3235294117647059,0.3939393939393939,-1.2352941176470589,0.625,0.23529411764705882,1,1,0,0,0,0,0,0,547.4351192107583,802.950823254295,-255.51570404353663,0.0,0.0,0.0,1,0,0,1,1,-1,0,0.3897058823529412,0.573170731707317,0.3170731707317073,0.8170731707317073,-1.1829268292682926,82,82,0.19999999999999996,1.2,0.2825311942959002,1.629233511586453,1,DAL
20232024,2023020552,2023-12-29,STL,COL,3,-1,0.5,0.5,-0.6,0.3,0.5294117647058824,0.6,-0.29411764705882354,0.5714285714285714,0.6875,0.4117647058823529,1,1,0,0,0,0,0,0,0.0,1269.6871013717046,-1269.6871013717046,0.0,1.0,-1.0,3,0,0,2,3,-2,0,0.2757352941176471,0.45121951219512196,0.6219512195121951,-0.4634146341463415,0.6585365853658537,82,82,0.0,-0.8999999999999999,-0.07058823529411762,-0.865546218487395,0,COL
20232024,2023020553,2023-12-29,ANA,UTA,1,1,0.3,0.5,-0.5,-0.5,0.38235294117647056,0.5294117647058824,-0.6470588235294118,0.2647058823529412,0.3333333333333333,0.35294117647058826,1,1,0,0,0,0,0,0,0.0,334.8798883394237,-334.8798883394237,0.0,-1.0,1.0,4,0,0,1,4,-1,0,-0.019607843137254943,0.2804878048780488,0.34146341463414637,-1.5731707317073171,-0.8658536585365854,82,82,-0.2,0.0,-0.1470588235294118,-0.911764705882353,0,UTA
20232024,2023020554,2023-12-29,SEA,PHI,3,1,0.5,0.7,0.6,0.9,0.3611111111111111,0.5588235294117647,-0.4444444444444444,0.35294117647058826,0.35294117647058826,0.6111111111111112,1,0,0,1,0,0,0,0,441.68266627722073,119.50496148228498,322.1777047949357,-1.0,0.0,-1.0,1,0,0,3,1,-3,1,-0.2581699346405229,0.5609756097560976,0.3780487804878049,0.4024390243902439,-0.6707317073170732,82,82,-0.19999999999999996,-0.30000000000000004,-0.19771241830065361,-0.7973856209150327,1,SEA
20232024,2023020555,2023-12-30,WPG,MIN,-1,4,0.7,0.7,1.6,0.7,0.6060606060606061,0.48484848484848486,0.7878787878787878,0.0,0.6111111111111112,0.35294117647058826,2,2,0,0,0,0,0,0,715.6802223597147,390.48685742403563,325.193364935679,0.0,0.0,0.0,1,0,0,1,1,-1,0,0.2581699346405229,0.5609756097560976,0.5609756097560976,0.2682926829268293,0.25609756097560976,82,82,0.0,0.9000000000000001,0.12121212121212122,0.7878787878787878,1,WPG
20232024,2023020556,2023-12-30,BUF,CBJ,-2,1,0.4,0.4,-0.2,-0.5,0.3888888888888889,0.32432432432432434,-0.5,-0.5405405405405406,0.4117647058823529,0.25,2,0,0,1,0,1,0,0,0.0,293.3378647691541,-293.3378647691541,0.0,0.0,0.0,2,0,0,1,2,-1,2,0.16176470588235292,0.5121951219512195,0.3048780487804878,-0.04878048780487805,-1.4146341463414633,82,82,0.0,0.3,0.06456456456456455,0.04054054054054057,1,BUF
20232024,2023020557,2023-12-30,BOS,NJD,1,3,0.4,0.6,-0.2,0.1,0.6060606060606061,0.5588235294117647,0.5454545454545454,-0.029411764705882353,0.6666666666666666,0.6875,2,0,0,1,0,1,0,0,398.7161466561659,315.814358561485,82.90178809468091,0.0,0.0,0.0,1,0,0,2,1,-2,2,-0.02083333333333337,0.7926829268292683,0.6341463414634146,1.5609756097560976,0.7926829268292683,82,82,-0.19999999999999996,-0.30000000000000004,0.04723707664884136,0.5748663101604278,1,BOS
20232024,2023020558,2023-12-30,FLA,MTL,3,-1,0.6,0.5,0.0,0.0,0.6,0.4411764705882353,0.3142857142857143,-0.5588235294117647,0.6875,0.5,0,1,1,0,1,0,0,0,0.0,673.1047368068446,-673.1047368068446,0.0,0.0,0.0,2,0,0,5,2,-5,-1,0.1875,0.5121951219512195,0.3780487804878049,0.2073170731707317,-0.9146341463414634,82,82,0.09999999999999998,0.0,0.1588235294117647,0.873109243697479,1,FLA
20232024,2023020559,2023-12-30,PIT,STL,1,-1,0.5,0.5,-0.1,-0.4,0.48484848484848486,0.5142857142857142,0.30303030303030304,-0.3142857142857143,0.5333333333333333,0.3888888888888889,2,0,0,1,0,1,0,0,336.2679823900051,558.1156572202514,-221.84767483024626,0.0,1.0,-1.0,1,0,0,1,1,-1,2,0.14444444444444443,0.4878048780487805,0.45121951219512196,-0.024390243902439025,-0.4634146341463415,82,82,0.0,0.30000000000000004,-0.029437229437229373,0.6173160173160173,1,PIT
20232024,2023020560,2023-12-30,TBL,NYR,-1,-1,0.6,0.6,0.3,0.6,0.4722222222222222,0.7058823529411765,-0.08333333333333333,0.6470588235294118,0.5882352941176471,0.6666666666666666,2,0,0,1,0,1,0,0,0.0,179.75619622881382,-179.75619622881382,0.0,0.0,0.0,2,0,0,2,2,-2,2,-0.07843137254901955,0.5609756097560976,0.573170731707317,0.35365853658536583,0.7073170731707317,82,82,0.0,-0.3,-0.2336601307189543,-0.7303921568627452,0,NYR
20232024,2023020561,2023-12-30,TOR,CAR,-2,2,0.4,0.5,0.4,0.7,0.5151515151515151,0.5277777777777778,0.21212121212121213,0.16666666666666666,0.5294117647058824,0.45,0,1,1,0,1,1,0,0,315.13329361103035,542.8258594985891,-227.69256588755877,0.0,0.0,0.0,1,0,0,1,1,-1,-1,0.07941176470588235,0.6097560975609756,0.6341463414634146,0.6951219512195121,0.6463414634146342,82,82,-0.09999999999999998,-0.29999999999999993,-0.012626262626262652,0.04545454545454547,0,CAR
20232024,2023020562,2023-12-30,WSH,NSH,-3,-3,0.5,0.5,-0.3,-0.5,0.5151515151515151,0.5277777777777778,-0.5151515151515151,-0.027777777777777776,0.5625,0.5,0,0,1,1,1,1,0,0,221.4211117833718,395.7297138311118,-174.30860204773998,0.0,0.0,0.0,1,0,0,2,1,-2,0,0.0625,0.4268292682926829,0.5121951219512195,-0.12195121951219512,-0.10975609756097561,82,82,0.0,0.2,-0.012626262626262652,-0.48737373737373735,0,NSH
20232024,2023020563,2023-12-30,LAK,EDM,-1,3,0.5,0.7,0.5,1.2,0.625,0.5,1.15625,0.21875,0.4375,0.4375,1,1,0,0,1,0,0,0,225.29406759586362,305.3099626396937,-80.01589504383008,0.0,0.0,0.0,1,0,0,5,1,-5,0,0.0,0.573170731707317,0.6097560975609756,0.2804878048780488,0.7926829268292683,82,82,-0.19999999999999996,-0.7,0.125,0.9375,0,EDM
20232024,2023020564,2023-12-31,MIN,WPG,-1,1,0.7,0.7,0.7,1.7,0.47058823529411764,0.6176470588235294,-0.058823529411764705,0.8235294117647058,0.625,0.6,0,0,1,1,0,0,0,0,390.48685742403563,390.48685742403563,0.0,0.0,0.0,0.0,1,0,0,1,1,-1,0,0.025000000000000022,0.5609756097560976,0.5609756097560976,0.25609756097560976,0.2682926829268293,82,82,0.0,-1.0,-0.1470588235294118,-0.8823529411764706,0,WPG
20232024,2023020565,2023-12-31,DET,BOS,1,2,0.3,0.4,-0.9,-0.1,0.4722222222222222,0.6176470588235294,0.16666666666666666,0.6176470588235294,0.5263157894736842,0.5555555555555556,1,0,0,1,0,0,0,0,0.0,611.8523634065567,-611.8523634065567,0.0,0.0,0.0,2,0,0,1,2,-1,1,-0.0292397660818714,0.4268292682926829,0.7926829268292683,-0.47560975609756095,1.5609756097560976,82,82,-0.10000000000000003,-0.8,-0.14542483660130723,-0.4509803921568628,0,BOS
